"Rule ID","Link","Link","Link","Link","Link","Title","Body","Title","Body"
"sonic-esb-03000","","","","","","Reference to com.sonicsw.xq.XQInitContext","

                             The XQInitContext is used to receive initialization information for the service from Sonic ESB.

                             This is not neccessary for Camel.  The init() method that receives this object should be replaced with Spring Bean property injection.  For initialization beyond propery injection, leverage Spring's @PostConstruct annotation on this init() method.

                             * [Spring @PostConstruct Documentation](http://docs.spring.io/spring/docs/2.5.x/reference/beans.html#beans-postconstruct-and-predestroy-annotations)

                             ```java
                             @PostConstruct
                             public void init() \{
                                 //leverage injected properties
                             }
                             ```


                     ",""
"sonic-esb-04000","","","","","","Call of com.sonicsw.xq.XQInitContext.getParameters","Migrate XQInitContext.getParameters to Spring property injection.",""
"sonic-esb-05000","","","","","","Call of com.sonicsw.xq.XQParameters.getParameter","Migrate XQParameters.getParameter to Spring property injection.",""
"sonic-esb-06000","","","","","","Reference to com.sonicsw.xq.XQParameters","Migrate XQParameters to Spring property injection.",""
"sonic-esb-07000","","","","","","Reference to com.sonicsw.xq.XQParameters","Migrate XQParameterInfo to Spring property injection.",""
"sonic-esb-08000","","","","","","Reference to com.sonicsw.xq.XQMessage","Migrate to org.apache.camel.Message",""
"sonic-esb-09000","","","","","","Call of com.sonicsw.xq.XQMessage.getHeaderValue","Migrate to org.apache.camel.Message.getHeader(String name)",""
"sonic-esb-10000","","","","","","Call of com.sonicsw.xq.XQMessage.setHeaderValue","Migrate to org.apache.camel.Message.setHeader(String name, Object value)",""
"sonic-esb-11000","","","","","","Call of com.sonicsw.xq.XQMessage.getHeaderNames","Migrate to org.apache.camel.Message.getHeaders()",""
"sonic-esb-12000","","","","","","Reference to com.sonicsw.xq.XQPart","Migrate XQPart to an attachment on the org.apache.camel.Message",""
"sonic-esb-13000","","","","","","Call of com.sonicsw.xq.XQMessage.getPartCount","Migrate to org.apache.camel.Message.getAttachments().size()",""
